,track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,Predicted_Like
9117,Set Fire To The Rain,Adele,spotify:track:3CKCZ9pfwAfoMZlMncA1Nc,0.61,0.6829999999999999,2,-3.8789999999999996,0,0.0253,0.0038200000000000005,1.79e-06,0.125,0.466,108.00299999999999,241693,4,21.930220000000002,14,1,0
9121,Silent Movie,Frenchy and the Punk,spotify:track:6ptZ6fEqjRgHnJAiepesOV,0.6459999999999999,0.992,11,-4.176,0,0.0613,0.0552,2.34e-06,0.102,0.688,135.032,216667,4,28.35414,9,0,0
9125,Rap Song,T-Pain Featuring Rick Ross,spotify:track:28gIO6msEpMiz8D8uk4zvr,0.419,0.669,7,-7.7379999999999995,0,0.29,0.0117,0.0,0.166,0.47700000000000004,85.661,237800,4,57.64161,8,1,0
9126,Thunder,Imagine Dragons,spotify:track:1zB4vmk8tFRmM9UULNzbLB,0.605,0.8220000000000001,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.28800000000000003,167.997,187147,4,47.3906,10,1,0
9134,Bonfire,Craig Morgan,spotify:track:4PyKicaf5RL5tlidl6ZMO5,0.426,0.917,0,-2.968,1,0.10300000000000001,0.11900000000000001,0.0,0.153,0.506,175.71599999999998,179707,4,28.698140000000002,11,1,0
9136,Think Of You,Chris Young Duet With Cassadee Pope,spotify:track:6W9W8dSswA8KNegvl3W97V,0.616,0.893,11,-3.588,1,0.0375,0.0009369999999999999,0.0,0.111,0.5670000000000001,111.959,218947,4,30.82453,11,1,0
9137,Need You Now,Lady Antebellum,spotify:track:11EX5yhxr9Ihl3IN1asrfK,0.5870000000000001,0.622,4,-5.535,1,0.0303,0.0927,0.0006360000000000001,0.2,0.231,107.943,277573,4,41.68766,14,1,0
9138,You Know You Like It,DJ Snake & AlunaGeorge,spotify:track:57kR5SniQIbsbVoIjjOUDa,0.40700000000000003,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,247267,4,26.00477,12,1,0
9139,Remords posthume,Nocturnal Depression,spotify:track:640OS00al26lwgiK0bLIkT,0.264,0.741,4,-5.26,0,0.044000000000000004,0.0018,0.46,0.36700000000000005,0.11599999999999999,129.974,561711,4,59.87316,24,0,0
9141,Fast,Luke Bryan,spotify:track:2gYiCTytrSRtuaHP1Nac6u,0.5479999999999999,0.9009999999999999,0,-2.637,0,0.0453,0.2,0.0,0.1,0.557,145.953,206213,4,39.9682,8,1,0
9144,No New Friends (SFTB Remix),"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",spotify:track:04a1HkNH7LFsG5mEiLN7vl,0.703,0.6809999999999999,2,-6.356,1,0.133,0.00589,0.0,0.449,0.245,124.928,308333,4,28.41573,15,1,0
9145,Overthrow,Veil Of Maya,spotify:track:0LwFqTV1E8iK6mGGbbtqYQ,0.373,0.992,2,-4.1419999999999995,1,0.132,2.7000000000000002e-05,1.13e-05,0.35100000000000003,0.21100000000000002,102.723,235160,3,37.55655,7,0,0
9147,Boston,Edo. G,spotify:track:7ehmKUoFpBAbilSQNSIEWK,0.568,0.9129999999999999,4,-4.718999999999999,0,0.371,0.0746,0.191,0.18899999999999997,0.7759999999999999,91.95700000000001,201533,4,31.09368,8,0,0
9152,Rocketeer,Far*East Movement Featuring Ryan Tedder,spotify:track:45sDIKapDyxPl307QpEAwl,0.664,0.845,4,-6.115,0,0.0461,0.18100000000000002,0.0,0.267,0.35700000000000004,96.005,211253,4,45.70063,5,1,0
9154,Wipe Your Eyes,Maroon 5,spotify:track:1c2MXiju7DNPSfsKoVbHlg,0.608,0.909,4,-3.638,0,0.0349,0.0516,0.0,0.111,0.617,137.04,214853,4,46.99407,10,1,0
9155,Teenage Fever,Drake,spotify:track:6n3HGiq4v35D6eFOSwqYuo,0.7659999999999999,0.28300000000000003,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.14400000000000002,97.04,219692,4,35.59017,11,1,0
9156,Who Do You Love?,YG Featuring Drake,spotify:track:1uDjaezEbalGyGnuH80zDK,0.6759999999999999,0.415,9,-9.752,1,0.508,0.0281,0.0,0.0915,0.146,193.206,233507,4,20.60689,11,1,0
9158,Ethir Neechal,Anirudh Ravichander,spotify:track:1LFTKTSfPQRM3a8mOvNtnE,0.752,0.97,5,-4.167,1,0.0944,0.0556,1.21e-06,0.1,0.537,119.969,270720,4,41.02807,11,0,0
9159,Wow.,Post Malone,spotify:track:7xQAfvXzm3AkraOtGPWIZg,0.8290000000000001,0.539,11,-7.359,0,0.20800000000000002,0.136,1.78e-06,0.10300000000000001,0.38799999999999996,99.96,149547,4,28.804879999999997,5,1,0
9161,Turbo Killer,Carpenter Brut,spotify:track:10qbHF920zH5K8C8IcE5AL,0.312,0.755,5,-1.673,0,0.067,6.720000000000001e-05,0.076,0.272,0.28800000000000003,147.162,208973,4,39.88439,6,0,0
9162,You and Me,Canton Jones,spotify:track:2FlMIDBAY7K6ttDdA7Z309,0.532,0.431,11,-8.355,0,0.0729,0.3,0.0,0.08,0.525,59.935,295658,4,83.70673000000001,10,0,0
9163,No Limit,Usher Featuring Young Thug,spotify:track:1CDBn2Lm7E63XKQDsdCq6O,0.7170000000000001,0.523,10,-6.506,0,0.0611,0.0799,0.0,0.20600000000000002,0.282,127.04700000000001,228613,4,31.06608,11,1,0
9164,Spectrum,Andrew Hill,spotify:track:0bNAhPhSvYnhd3sNYWADWB,0.425,0.39899999999999997,11,-12.447000000000001,0,0.0675,0.775,0.00108,0.155,0.142,79.442,587520,3,60.62806,22,0,0
9166,Servants of Metal,Stormwarrior,spotify:track:65yADEloBR2X6aLxgEHNPW,0.2,0.991,8,-3.8569999999999998,1,0.175,0.00034700000000000003,0.0024100000000000002,0.109,0.0898,94.447,294987,4,41.917,9,0,0
9169,Heartbeat Song,Kelly Clarkson,spotify:track:7FC9Lng8iXU081lbigu8m8,0.49,0.7979999999999999,6,-3.66,1,0.0489,0.0137,0.0,0.0627,0.479,149.109,198733,4,37.31831,10,1,0
9170,Lovely,Billie Eilish & Khalid,spotify:track:0u2P5u6lvoDfwTYjAADbn4,0.35100000000000003,0.29600000000000004,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.28399999999999,200186,4,20.84668,10,1,0
9171,I Don't Dance,Sunrise Avenue,spotify:track:0cscaieVvtrOhgLsEjIfkX,0.542,0.8490000000000001,9,-5.38,0,0.0583,0.000199,1.91e-05,0.10400000000000001,0.49700000000000005,145.011,204867,4,36.18947,9,0,0
9173,Balls to the Wall,Accept,spotify:track:26YiNwYtNmg7qTHnAW2A4r,0.544,0.7390000000000001,9,-7.382999999999999,1,0.0517,0.00392,0.000143,0.168,0.32799999999999996,118.287,342600,4,37.99044,15,0,0
9179,It Girl,Jason Derulo,spotify:track:4fINc8dnfcz7AdhFYVA4i7,0.6679999999999999,0.718,1,-4.736000000000001,0,0.0605,0.0165,0.0,0.10400000000000001,0.345,91.993,192200,4,22.50767,8,1,0
9184,Culture,Migos Featuring DJ Khaled,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,0.927,0.665,11,-5.313,1,0.244,0.061,0.0,0.12300000000000001,0.175,127.07600000000001,343150,4,47.37726,18,1,0
9185,Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,spotify:track:7CZyCXKG6d5ALeq41sLzbw,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,0.272,139.91899999999998,229573,4,41.67311,11,1,0
9190,Merry Metal Xmas,Doro,spotify:track:3oQVHS7EC6AzfqSmlRUwse,0.516,0.778,5,-4.212,0,0.0309,0.0158,0.0,0.0825,0.5660000000000001,90.03200000000001,185153,4,48.70964,7,0,0
9194,Open Hand,Project 86,spotify:track:2jQqDRv0I4ghtx1avlKESG,0.446,0.894,0,-3.7430000000000003,1,0.0659,3.68e-05,0.265,0.0306,0.612,91.96700000000001,159400,4,31.522790000000004,7,0,0
9196,But Mostly Metal,Toehider,spotify:track:3zeSMQQJAYfdfp0S418naw,0.342,0.993,2,-2.897,1,0.331,0.0199,0.0,0.10400000000000001,0.0941,198.574,240080,4,38.9769,13,0,0
9201,Beautiful,Christina Aguilera & Beverly McClellan,spotify:track:3TCauNPqFiniaYHBvEVoHG,0.457,0.573,5,-3.866,0,0.0275,0.578,3.05e-06,0.114,0.0992,76.193,238560,4,29.82293,11,1,0
9207,Mind Reader,Dustin Lynch,spotify:track:2MNapHbu7QASoukvVVIxyr,0.39399999999999996,0.8,4,-4.17,0,0.0413,0.0266,0.0,0.184,0.525,162.053,185413,4,67.79955,6,1,0
9211,Beware of the Groove (feat. Mario Sweet),Tall Black Guy,spotify:track:6amIGkf3LlDddZDcV7TWXP,0.769,0.522,6,-8.351,0,0.5329999999999999,0.0742,0.000294,0.315,0.43200000000000005,97.867,258013,4,34.94034,10,0,0
9217,Static,Timecop1983,spotify:track:0TiZDNPU2t4STNJW4Qdj22,0.36,0.731,0,-10.251,0,0.0742,0.79,0.0155,0.177,0.111,169.995,293510,4,37.39397,12,0,0
9223,The Shins,Flake Music,spotify:track:6Wwb0c3jfJ0d5dCazItckO,0.349,0.8440000000000001,9,-5.419,1,0.0398,4.1200000000000005e-05,3.63e-06,0.301,0.332,118.65299999999999,190613,4,44.75423,8,0,0
9224,Just A Fool,Christina Aguilera With Blake Shelton,spotify:track:6nS1vMV1zs8c0Lk6mud78D,0.573,0.857,7,-2.85,1,0.0432,0.0417,0.0,0.179,0.406,83.07,253747,3,46.77797,9,1,0
9227,Panik,Métal Urbain,spotify:track:31uyrBrDpF6HRBsSx9J9lB,0.413,0.9940000000000001,9,-4.158,1,0.22899999999999998,0.13,0.204,0.0629,0.185,157.575,137733,4,44.65589,7,0,0
9232,Stuck On A Feeling,Prince Royce Featuring Snoop Dogg,spotify:track:1IDF4jYiuI17U4BW23EoXV,0.8170000000000001,0.415,1,-6.2860000000000005,1,0.0605,0.00366,0.0,0.162,0.325,100.02600000000001,210800,4,34.41039,15,1,0
9233,My Way,Calvin Harris,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,0.8190000000000001,0.9129999999999999,4,-3.0589999999999997,0,0.0427,0.0935,3.72e-05,0.161,0.536,119.98899999999999,219160,4,82.02979,9,1,0
9236,40 Bars,Joey Trap,spotify:track:7LnqOAhxX7HDZtd5epfEU5,0.805,0.523,11,-8.093,0,0.233,0.0567,0.0,0.121,0.21100000000000002,100.005,134500,4,30.0409,8,0,0
9237,Drive-by Stalking,Nightstop,spotify:track:2Vmbg2UweixrXClJeIE1xz,0.247,0.872,7,-4.729,0,0.0418,0.00048300000000000003,0.941,0.152,0.149,124.01899999999999,320432,4,55.18962,15,0,0
9244,Can't Stop The Feeling!,Justin Timberlake,spotify:track:1WkMMavIMc4JZ8cfMmxHkI,0.669,0.8320000000000001,0,-5.72,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,237547,4,27.381659999999997,12,1,0
9246,We R Who We R,"Chunk! No, Captain Chunk!",spotify:track:27YVSySYjPT11wXLcO3PTn,0.501,0.972,6,-2.0780000000000003,1,0.128,3.45e-05,0.0,0.109,0.61,132.018,206493,4,36.37793,13,0,0
9248,Out Of My Head,Lupe Fiasco Featuring Trey Songz,spotify:track:4Nomj38R7Ds0P8I8orW2Tv,0.588,0.847,11,-4.734,0,0.0675,0.0145,0.0,0.436,0.38,99.05799999999999,204013,4,29.74932,12,1,0
9250,Iridescent,Linkin Park,spotify:track:6SoUUr6i1X0GReHinApeKI,0.484,0.727,0,-6.107,1,0.0358,0.198,0.0020399999999999997,0.107,0.21600000000000003,120.066,296560,4,19.69445,11,1,0
9252,Punk Rock Saved My Life (2016),The Mahones,spotify:track:1PwGOaqVWu7yyksD2pADcC,0.29600000000000004,0.97,9,-5.902,1,0.0628,0.000802,2.8300000000000003e-05,0.0912,0.14,135.657,245027,4,33.106559999999995,13,0,0
9255,Dead Is the Black Metal,Dusk,spotify:track:0dLW7yBmcujLrU5L8R5nZ1,0.244,0.985,0,-6.001,0,0.10099999999999999,9.4e-05,0.648,0.0985,0.0373,152.27700000000002,620865,4,78.76253,20,0,0
9259,4 AM,2 Chainz Featuring Travis Scott,spotify:track:1nX9KhK3Fff27SnrIor2Yb,0.7959999999999999,0.5,1,-7.21,1,0.425,0.11800000000000001,0.0,0.155,0.22699999999999998,75.012,255560,4,104.80744,9,1,0
9268,Tequila,Dan + Shay,spotify:track:42fw0rxRO2xbesF6mJfd4Y,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,196747,4,16.82819,9,1,0
9270,Drop The World,Lil Wayne Featuring Eminem,spotify:track:3e21cX0CVwzkQXiHz7WUQZ,0.6629999999999999,0.91,1,-1.629,1,0.317,0.0719,0.0,0.244,0.342,144.993,229227,4,50.22854,9,1,0
9274,你就是传奇,窒息,spotify:track:4AWWttxFRiJoEZeNYYuZTs,0.40299999999999997,0.973,6,-2.21,1,0.0682,0.0012900000000000001,0.0,0.324,0.285,185.03400000000002,216053,4,41.84163,8,0,0
9279,A Note Left for an Absent Ecluse - Original Mix,Calling from afar,spotify:track:7apr6BwcZZvtyFcs9ggSCc,0.316,0.945,11,-6.501,0,0.145,0.00014199999999999998,0.00632,0.384,0.287,135.06,421191,4,47.14959,15,0,0
9281,Louder Than Words,Les Friction,spotify:track:6jVL0yMPGDpyU3FYyMCoCk,0.33299999999999996,0.613,2,-8.414,0,0.0756,0.209,1.15e-05,0.049,0.11,79.87100000000001,284274,4,31.59113,10,0,0
9283,Shut Me Down,Rowland S. Howard,spotify:track:1yAhBPp42i5OA8lmjmeCTJ,0.26,0.431,0,-9.707,1,0.0286,0.00815,0.23399999999999999,0.14800000000000002,0.10099999999999999,80.722,260987,4,45.83895,12,0,0
9288,Awakening from Above,Beyond Helvete,spotify:track:0d3JWJ20GRkadhRCKBy75n,0.386,0.778,10,-7.693,0,0.064,0.00144,0.42,0.0802,0.336,130.56799999999998,260000,4,26.813740000000003,12,0,0
9296,In The Name Of Love,Martin Garrix & Bebe Rexha,spotify:track:23L5CiUhw2jV1OIMwthR3S,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.45399999999999996,0.168,133.99,195707,4,21.12324,10,1,0
9299,Top Off,"DJ Khaled Featuring JAY Z, Future & B",spotify:track:1W6wxOOYyJyyok8fqYSZ3m,0.573,0.591,11,-6.715,0,0.331,0.0107,0.0,0.455,0.23199999999999998,86.721,230713,5,29.184079999999998,11,1,0
9300,What About Love,Austin Mahone,spotify:track:52vS7mJ0a70Z4uRCfl8SjH,0.632,0.784,2,-7.457000000000001,1,0.0393,0.000157,3.6e-05,0.037000000000000005,0.278,100.01899999999999,203344,4,68.1101,10,1,0
9302,Across The Room - Tycho Remix,ODESZA,spotify:track:1nzLNeyk835Q9h1zPS4gr9,0.38299999999999995,0.765,6,-7.295,1,0.0539,0.00371,6.08e-05,0.10099999999999999,0.16,177.89,231910,4,43.51591,10,0,0
9303,Transcend,Mnemic,spotify:track:696SDrBC3bEZLGJC0EZLQM,0.503,0.9790000000000001,11,-4.978,1,0.11199999999999999,6.25e-06,0.0133,0.091,0.17300000000000001,110.044,246853,3,73.38294,7,0,0
9305,Signs,Drake,spotify:track:6Na5uKk5SsqZimk0hAWo8y,0.794,0.735,0,-4.204,1,0.054000000000000006,0.10800000000000001,0.0057799999999999995,0.11199999999999999,0.223,107.374,234373,4,54.77636999999999,8,1,0
9307,It's Not Over Yet,for KING & COUNTRY,spotify:track:6goM4VNCDajmBCqDNDarVe,0.575,0.604,7,-7.223,1,0.0452,0.015,0.0,0.0725,0.517,74.97399999999999,218787,4,45.893609999999995,10,0,0
9308,Baby Don't Lie,Gwen Stefani,spotify:track:5t54WbqXtMwT5yF1nQSuKz,0.688,0.551,10,-5.496,0,0.031,0.0125,0.22899999999999998,0.10099999999999999,0.264,99.964,202533,4,20.1012,6,1,0
9309,Dark Knight Dummo,Trippie Redd Featuring Travis Scott,spotify:track:3YeJXuRSNS5FYwOsDu44kD,0.28,0.821,8,-2.864,0,0.111,0.16699999999999998,0.0,0.139,0.254,181.44400000000002,256163,3,31.28803,16,1,0
9311,Planet Caravan,Brownout,spotify:track:1G1Ukqm5rHXIj92LWRtp9s,0.48200000000000004,0.607,11,-7.992000000000001,0,0.0391,0.0156,0.18100000000000002,0.147,0.207,82.85700000000001,430580,4,37.29963,18,0,0
9312,Monster,Datsik,spotify:track:4VSDHncHqb5DjWdVAGF9Nq,0.728,0.914,0,-1.413,0,0.31,0.156,6.92e-05,0.15,0.527,74.969,185600,4,66.83558000000001,6,0,0
9319,It’s Only (feat. Zyra),ODESZA,spotify:track:1TSxLktSlIdEsjTGWB4Fub,0.40399999999999997,0.5870000000000001,9,-11.172,0,0.156,0.165,0.00267,0.231,0.10300000000000001,120.04700000000001,268000,4,48.68642,10,0,0
9320,Downtown,Guru Randhawa,spotify:track:42hQ1mwLwaFcqCu4yOoWel,0.601,0.816,6,-5.647,0,0.0715,0.0483,3.57e-06,0.23600000000000002,0.303,163.86700000000002,216120,4,24.89385,9,0,0
9321,Beneath the Remains,Sepultura,spotify:track:0He8MF51pYXJx8uieuSLiQ,0.31,0.998,9,-5.236000000000001,0,0.132,8.7e-05,0.009729999999999999,0.41700000000000004,0.0398,118.93299999999999,314160,4,30.851740000000003,9,0,0
9324,Nothing Without Love,Nate Ruess,spotify:track:0oPDrdHQwkjaT0aytZavUO,0.565,0.73,1,-4.54,1,0.031,0.0879,0.0,0.0652,0.408,82.05799999999999,236773,4,47.14399,9,1,0
9326,Shower,Becky G,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,0.6990000000000001,0.529,2,-7.547999999999999,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.98700000000001,206167,4,27.824840000000002,7,1,0
9327,Summer Days,Martin Garrix Featuring Macklemore & Patrick Stump,spotify:track:7Feaw9WAEREY0DUOSXJLOM,0.6609999999999999,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.77799999999999,163805,4,26.08419,8,1,0
9332,Chemical Invasion,Tankard,spotify:track:7yt5frFvdI433dJwVooDWA,0.495,0.997,8,-2.6689999999999996,1,0.129,4.47e-06,0.221,0.184,0.244,117.94200000000001,326080,4,38.92334,14,0,0
9338,Swollen Vows,The House That Gloria Vanderbilt,spotify:track:7jxwbg5HHuaf6Irkpu5lNz,0.191,0.932,2,-6.643,1,0.0656,0.0767,0.0,0.163,0.179,148.514,181947,4,34.99807,7,0,0
9339,Vainolaista vastaan,Heavy Metal Perse,spotify:track:3hsh9ZyZs1sl0USPgzk7eA,0.32899999999999996,0.9359999999999999,1,-3.986,0,0.0712,0.00157,0.0,0.0823,0.23199999999999998,136.24200000000002,253733,4,38.02264,11,0,0
9341,Style,Taylor Swift,spotify:track:4lIxdJw6W3Fg4vUIYCB0S5,0.598,0.7859999999999999,2,-5.572,1,0.0382,0.00256,0.00143,0.11699999999999999,0.456,95.021,231000,4,51.44924,12,1,0
9342,Papers,Usher,spotify:track:77fP7UixHMYEIFT8NS92Ul,0.802,0.556,1,-5.395,1,0.0418,0.0339,0.0,0.0958,0.158,120.04700000000001,261413,4,20.52582,16,1,0
9349,Bled White,Novembers Doom,spotify:track:1lmZ4fxvQi4WqDLBnarvXe,0.49,0.987,1,-4.72,1,0.114,3.3e-05,0.24100000000000002,0.0335,0.0757,135.00799999999998,408813,4,43.36802,17,0,0
9351,Wall Of Glass,Liam Gallagher,spotify:track:5qlSYa5PePLAuAsAFgqVxW,0.35100000000000003,0.9390000000000001,0,-4.468999999999999,1,0.0564,6.42e-05,0.0011300000000000001,0.29600000000000004,0.321,182.067,223547,4,42.94612,13,0,0
9352,It's Just (House of Dupree),Leon Vynehall,spotify:track:6L6BWLhdE9DgpAltnwMqTt,0.77,0.711,1,-9.19,1,0.308,0.0212,0.0052,0.133,0.39399999999999996,121.444,525467,4,45.19471,13,0,0
9353,This Feeling,The Chainsmokers Featuring Kelsea Ballerini,spotify:track:4NBTZtAt1F13VvlSKe6KTl,0.575,0.5710000000000001,1,-7.906000000000001,1,0.0439,0.0558,0.0,0.0912,0.449,105.04899999999999,197947,4,25.91327,8,1,0
9357,Focolio Metal - Remix,Skarra Mucci,spotify:track:4niVT3FTcRo4LaeOhHZkH6,0.695,0.84,10,-4.872,0,0.195,0.0552,0.0,0.309,0.5539999999999999,92.057,174091,4,43.28518,7,0,0
9358,Borderless,Vantage,spotify:track:5yhP86pWElui5o5j1WtRlG,0.7609999999999999,0.6940000000000001,4,-7.563,0,0.254,0.00281,0.0404,0.0864,0.623,121.06700000000001,306446,4,50.60353,9,0,0
9363,Trippin',DJ Taye,spotify:track:49Cxo7HnU6TyR8sLkc2oJk,0.419,0.735,10,-7.997999999999999,1,0.40399999999999997,0.00187,0.0,0.18899999999999997,0.552,159.391,193042,4,47.47353,11,0,0
9365,Most Girls,Hailee Steinfeld,spotify:track:10GJQkjRJcZhGTLagFOC62,0.7559999999999999,0.5720000000000001,9,-7.019,1,0.0763,0.0478,0.0,0.0853,0.41700000000000004,102.986,204400,4,50.88531,8,1,0
9366,Afterlife,Helllight,spotify:track:2KGFRU1ueaxejBB5D5OmnT,0.21600000000000003,0.45799999999999996,0,-7.646,1,0.0319,4.06e-06,0.34,0.133,0.0488,114.99799999999999,475402,4,79.38923,15,0,0
9369,She Won't Be Lonely Long,Clay Walker,spotify:track:0158TMiGmHyibaDeaUKayX,0.635,0.758,7,-5.772,1,0.0243,0.00643,0.0,0.22899999999999998,0.322,113.00200000000001,209253,4,39.82993,9,1,0
9374,Make It Rain,Matt McAndrew,spotify:track:62OElEtQe1qyPIq21QwR0T,0.467,0.41,8,-6.8260000000000005,0,0.0259,0.152,2.96e-06,0.14300000000000002,0.382,100.50399999999999,216452,3,52.974219999999995,7,1,0
9378,Triumph of Death,Vader,spotify:track:0fatDMWeQDvLt1EULsCoj8,0.555,0.9590000000000001,1,-4.58,1,0.0668,2.68e-05,0.5429999999999999,0.0969,0.299,102.531,225920,4,52.38093,12,0,0
9379,Yes Indeed,Lil Baby & Drake,spotify:track:6vN77lE9LK6HP2DewaN6HZ,0.9640000000000001,0.34600000000000003,5,-9.309,0,0.53,0.035,0.0,0.10800000000000001,0.562,119.958,142273,4,16.68816,7,1,0
9380,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",spotify:track:4VJ7mnW4wjjIgPBM6KWvPu,0.41200000000000003,0.5479999999999999,10,-6.981,1,0.243,0.0173,0.0,0.18100000000000002,0.17600000000000002,81.293,325615,4,35.95604,14,1,0
9385,Come Thru,Summer Walker & Usher,spotify:track:3TTMUI5dFcbeNSDTTDY9M8,0.679,0.728,5,-3.092,0,0.154,0.159,0.0,0.107,0.46,152.001,181013,4,27.66597,7,1,0
9391,I Ran (So Far Away) - Epic Trailer Version,Hidden Citizens,spotify:track:6WSDHSHpwg66TEEHSMHQjC,0.34600000000000003,0.723,9,-8.567,0,0.0688,0.0794,3.43e-05,0.111,0.16699999999999998,119.927,200000,4,20.04,8,0,0
9392,New Romantics,Taylor Swift,spotify:track:6rZVy6FIG7lSJQMFXHo12z,0.633,0.889,5,-5.87,1,0.0715,0.00463,0.000458,0.0658,0.584,121.956,230467,4,48.237559999999995,7,1,0
9395,Glorious,Macklemore Featuring Skylar Grey,spotify:track:0CokSRCu5hZgPxcZBaEzVE,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.11199999999999999,0.35600000000000004,139.994,220454,4,18.4814,10,1,0
9398,Girls Need Love,Summer Walker X Drake,spotify:track:14SaZBTjxlorHJQxXh01Hu,0.6559999999999999,0.43200000000000005,6,-9.481,0,0.217,0.44299999999999995,0.0,0.132,0.0897,97.022,222374,4,80.93111999999999,12,1,0
9401,Confused Mind,Destruction,spotify:track:4tjl7LKicyiphQmjazt1aX,0.326,0.987,2,-4.775,1,0.155,0.000167,0.733,0.17300000000000001,0.213,103.765,350627,4,66.28914,12,0,0
9403,Body Say,Demi Lovato,spotify:track:7xrA11O07xo57Bbg6p4hck,0.628,0.74,5,-4.836,0,0.0358,0.00415,0.0,0.27699999999999997,0.257,86.98299999999999,193893,4,63.708830000000006,8,1,0
9407,Bacterial Surgery,Pestilence,spotify:track:3t9tIx6fAebsp9EtYWso7l,0.256,0.968,11,-7.215,1,0.237,2.4e-06,0.0131,0.0831,0.251,134.032,303680,4,35.963229999999996,11,0,0
9409,KARATE,BABYMETAL,spotify:track:47elPevMy1JRwPMYMy3jvC,0.377,0.982,7,-2.865,1,0.278,0.0007099999999999999,0.172,0.36,0.22699999999999998,179.963,263173,4,46.6838,11,0,0
9410,Countdowns,Sleeping At Last,spotify:track:10lrU6CTeeFL599a4qDjGY,0.301,0.27,3,-11.265,1,0.0394,0.7659999999999999,1.01e-06,0.105,0.187,88.3,227790,3,23.77269,9,0,0
9412,The One That Got Away,Jake Owen,spotify:track:7oizkVPKiJYU5CyTjrcVp0,0.5760000000000001,0.865,0,-3.2880000000000003,1,0.0407,0.0343,5.3200000000000006e-05,0.252,0.535,119.913,194173,4,17.21058,6,1,0
9413,Smile,Avril Lavigne,spotify:track:4bia7OWZPoswlzXCqESYrR,0.634,0.848,1,-3.843,0,0.047,0.00237,0.0,0.0681,0.647,105.055,209520,4,39.65995,8,1,0
9417,F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",spotify:track:4X5f3vT8MRuXF68pfjNte5,0.852,0.693,1,-6.87,1,0.27399999999999997,0.024,0.0,0.11,0.66,95.96700000000001,233787,4,40.25335,11,1,0
9418,I Got Nothin',Darius Rucker,spotify:track:5SHrrJllBeZqG7wEWZvYSN,0.5539999999999999,0.621,9,-5.37,1,0.0325,0.16899999999999998,0.0,0.086,0.257,147.798,204360,4,35.98995,9,1,0
9421,Faded,Alan Walker,spotify:track:7gHs73wELdeycvS48JfIos,0.589,0.6509999999999999,6,-5.0969999999999995,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.01100000000001,212627,4,33.14979,9,1,0
9429,T-Shirt,Thomas Rhett,spotify:track:1zWZvrk13cL8Sl3VLeG57F,0.634,0.862,2,-5.337000000000001,1,0.0376,0.0287,0.0,0.0217,0.767,95.98899999999999,227693,4,46.50779,9,1,0
9430,Eyes Open,Taylor Swift,spotify:track:7wjbSn8QHsxqKXU5M0jXGM,0.598,0.7240000000000001,7,-7.226,1,0.0344,0.006670000000000001,0.00187,0.0839,0.299,137.116,244587,4,25.27737,11,1,0
9431,What If I Never Get Over You,Lady Antebellum,spotify:track:0qkdE1C0ufnUISKwhg8Wh6,0.5760000000000001,0.7240000000000001,0,-5.147,1,0.0274,0.016,0.0,0.107,0.34,93.029,206598,4,53.32305,8,1,0
9433,Nu Dub,Rickyxsan,spotify:track:14J5nZjBpMsWodjQTt2JMl,0.643,0.96,4,-2.529,0,0.225,0.00186,0.16,0.325,0.16899999999999998,150.155,167200,4,23.62371,7,0,0
9434,For Free,DJ Khaled Featuring Drake,spotify:track:4JDZl9nKIAhAhDjw753u4X,0.9159999999999999,0.5710000000000001,10,-8.241,0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,183695,4,48.43032,10,1,0
9436,Pop - Radio Edit,Kenneth G,spotify:track:6UGWbKvJz9DAjosVjTtWCa,0.604,0.914,5,-3.908,0,0.0638,0.00011999999999999999,0.000512,0.503,0.22699999999999998,128.0,170591,4,62.51749,7,0,0
9437,SOULLESS (Grave cover),Ghusa,spotify:track:0V6dh9EdfDNwK2ODdEGeGt,0.466,0.9640000000000001,1,-6.718,1,0.128,1.4999999999999999e-05,0.0461,0.17300000000000001,0.384,116.06,188280,4,28.01408,8,0,0
